,Country,year,perc_share_low_CO2_kmeans_1,perc_share_low_CO2_kmeans_2,perc_share_low_CO2_kmeans_3,perc_share_low_CO2_kmeans_4,perc_share_low_CO2_kmeans_5,perc_share_low_CO2_kmeans_6,perc_share_low_CO2_kmeans_7,perc_share_low_CO2_kmeans_8,perc_share_low_CO2_kmeans_9,perc_share_low_CO2_kmeans_10,perc_share_low_CO2_kmeans_11,perc_share_low_CO2_kmeans_12,perc_share_low_CO2_kmeans_13,perc_share_low_CO2_kmeans_14,perc_share_low_CO2_kmeans_15,perc_share_low_CO2_kmeans_16,perc_share_low_CO2_kmeans_17,perc_share_low_CO2_kmeans_18,perc_share_low_CO2_kmeans_19,perc_share_low_CO2_kmeans_20,perc_share_low_CO2_kmeans_21,perc_share_low_CO2_kmeans_22,perc_share_low_CO2_kmeans_23,perc_share_low_CO2_kmeans_24,perc_share_low_CO2_kmeans_25,perc_share_low_CO2_kmeans_26,perc_share_low_CO2_kmeans_27,perc_share_low_CO2_kmeans_28,perc_share_low_CO2_kmeans_29,perc_share_low_CO2_kmeans_30
10,AT,2020,3.1609195402298855,3.467666354264293,3.2287822878228782,3.2289156626506026,2.8663892741562647,3.443187407771766,2.644230769230769,3.4074775201135825,3.2508491023774866,3.179876601803512,2.9480580252690687,2.6987951807228914,2.7250608272506085,3.5168903285515967,2.838221381267739,2.6733121884911646,3.7517369152385363,3.073967339097022,3.13404050144648,3.3681214421252372,3.717472118959108,2.9315960912052117,2.7777777777777777,2.865329512893983,4.12866058569371,3.142589118198874,2.3932426091037073,2.995169082125604,3.6156041864890582,3.5389765662362507
11,BE,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,BE,2011,0.013524479307546659,0.027184993883376377,0.027386005751061204,0.040317161671818307,0.01344628210299852,0.04076086956521739,0.0,0.013511687609782462,0.013464386697185943,0.0,0.0270929287455974,0.013437248051599031,0.013592496941688188,0.027244244653316988,0.0,0.013585110718652356,0.04024144869215292,0.027122321670735017,0.04092211158095758,0.0,0.013320900492873319,0.026965080221113658,0.013349352556401014,0.027552004408320705,0.013561160835367509,0.013572204125950055,0.01355197181189863,0.0,0.0,0.027122321670735017
13,BE,2012,0.09870450339296731,0.04923076923076923,0.04827419744146754,0.0612369871402327,0.06097560975609756,0.0731618095354225,0.08576329331046312,0.06118453255017131,0.048490726148624076,0.07286859363614283,0.03664345914254306,0.04913401302051345,0.024446889133357783,0.06093102607847916,0.06003121623244087,0.07204610951008646,0.14552510308028135,0.07382798080472498,0.03697769012695674,0.036231884057971016,0.04867364322219518,0.07226303745634108,0.0725777186403774,0.07293946024799416,0.07258649891120252,0.03629764065335753,0.061379818315737786,0.08563738683631025,0.049212598425196846,0.06268806419257773
14,BE,2013,0.11778563015312131,0.09294914354003453,0.1205141938939475,0.10541573329819476,0.1445086705202312,0.09302325581395349,0.08027829810008028,0.1466275659824047,0.17204870301746955,0.08157715839564922,0.0917912404930501,0.11898466419883659,0.14517619110465885,0.053283601971493275,0.1337255950788981,0.14567606939478214,0.18651745270450307,0.13173494928204452,0.14538725878932066,0.09491525423728814,0.09565455042361301,0.1707605411795613,0.14733458344495043,0.10607265977194379,0.14456564594559074,0.18749162983795367,0.11775480832133978,0.10646792653713069,0.1884760366182014,0.1325556733828208
15,BE,2014,0.19555803883223913,0.21285653469561516,0.1816911250873515,0.19558535903883767,0.18260991712319147,0.2978723404255319,0.22487702037947999,0.15554298642533937,0.1808569838619922,0.17162471395881007,0.20897185845639454,0.12683201803833144,0.1853435985172512,0.2679075014100395,0.24134014764338446,0.21318931210915293,0.16570008285004142,0.32298834433366097,0.09845288326300984,0.2574002574002574,0.17286084701815038,0.1398014818957081,0.21249468763280915,0.18351214003387917,0.2536282936452022,0.1278772378516624,0.21993127147766323,0.11366865586814436,0.2552467385138968,0.19911819086900867
16,BE,2015,0.5359877488514548,0.5049005049005049,0.5122796444176586,0.41841004184100417,0.491876583693546,0.4998485307482581,0.40286481647269473,0.426179604261796,0.5351568306823249,0.4698393452561382,0.4286136565178835,0.5566420941778245,0.5558894230769231,0.4939380332285586,0.6569125111973723,0.4382650748073145,0.4855105446821423,0.607164541590771,0.598343050015342,0.462548492987168,0.45994065281899116,0.5721354569352095,0.4677127338563669,0.3592814371257485,0.45608356627924085,0.48448145344436033,0.6052352852171282,0.5256833884049265,0.3610651421693997,0.3641881638846738
17,BE,2016,0.7420844327176781,0.9287925696594427,0.8453505718547987,0.7624730648102105,0.8432539682539683,0.7861120209629872,0.8407517309594461,0.8906481939633843,0.8049942500410712,0.6945592855961633,0.8172114743162108,0.7904473595694584,0.9348914858096827,0.9470657872484356,0.7274572830316359,0.7751937984496124,0.8420009905894007,0.5945499587118084,0.8780649436713054,0.7650459027541652,0.9463722397476341,0.7734079315451703,0.9208103130755065,0.9168194699116519,0.65,0.7325383304940375,0.8547008547008548,0.6926845750971449,0.9151822193168818,0.8507089241034195
18,BE,2017,2.289459507990663,2.246165084002922,2.013660959815488,2.239075478512098,2.2623625145309845,2.1322343666009673,1.9183111519045435,2.1071752951861944,2.09178613290055,2.1057429352780312,2.232740912744485,2.416155787955283,2.1665174574753805,2.256788347419529,1.922379397896264,2.3646209386281587,2.3473751251023565,2.3743142368918067,1.8567158771850376,2.070689039628704,2.3325467416954075,2.263374485596708,2.131852382658545,2.209550962223806,2.189978370583994,2.204103574948481,2.2210281210818557,2.2995649471721564,2.1198494998623474,2.102908277404922
19,BE,2018,1.684782608695652,1.5841584158415842,1.758303097962601,1.6030956329463792,2.1323733037939627,1.9414820891441074,1.962952723251313,2.195992314026901,1.9596541786743515,1.6407119021134595,1.9018743109151046,1.8696728072587296,1.414027149321267,1.6205644034646547,1.9983347210657785,1.8095768374164811,1.5211267605633803,1.615598885793872,1.6799544419134398,1.7905588714053173,1.8580144204104272,2.014755959137344,1.5101592531576058,2.0763187429854097,1.774986346258875,1.565874730021598,2.0465377067563777,1.552967276760954,1.7606602475928472,1.859229747675963
20,BE,2019,1.5283842794759825,1.4048890137679122,1.5565264882577825,1.372164659759171,1.6712328767123288,1.6629086809470124,1.6361619523017192,1.183920704845815,1.3995609220636662,1.7653449212384573,1.6082711085583,1.6398077466779757,1.8468223791417708,1.7533774073009485,1.8814939623701208,1.4840182648401825,1.359977796280877,1.6282987085906795,1.8156424581005588,1.8090731978847758,1.8075801749271136,1.4512977951437345,1.1976047904191618,1.7128175849272052,1.433389544688027,1.8243053606511368,1.4827018121911038,1.4734500973033082,1.416029453412631,1.2356079752878404
21,BE,2020,7.631785995279309,7.193303688202982,7.500642178268688,8.251001335113486,7.478081485301702,8.105206655931294,7.618794796920627,8.721687060661285,7.353730542136338,7.967394162503287,7.855297157622738,6.9606801275239105,7.781282860147214,8.13953488372093,8.318074810358357,7.318361955085866,8.183476674485275,7.423808283407138,7.601880877742946,7.6735357917570495,7.1984958366908405,7.390059849076243,6.919700490575781,7.074468085106384,6.924913770230831,8.439490445859873,8.093716719914804,7.774512423189954,7.002300025555839,7.975302289683562
22,BG,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,BG,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,BG,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,BG,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,BG,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.10172939979654119,0.0,0.0,0.10526315789473684,0.11235955056179776,0.0,0.0,0.0,0.10615711252653928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10905125408942204,0.0,0.0,0.0,0.10471204188481677,0.0,0.0,0.10449320794148381
27,BG,2015,0.2372479240806643,0.33783783783783783,0.0,0.0,0.35842293906810035,0.11198208286674133,0.468384074941452,0.11668611435239205,0.22909507445589922,0.11655011655011654,0.0,0.11363636363636363,0.2358490566037736,0.0,0.2285714285714286,0.22522522522522523,0.23282887077997672,0.2317497103128621,0.1176470588235294,0.2358490566037736,0.0,0.2317497103128621,0.11627906976744186,0.2331002331002331,0.11123470522803114,0.0,0.22123893805309736,0.11441647597254005,0.11494252873563218,0.0
28,BG,2016,0.12658227848101267,0.1310615989515072,0.37359900373599003,0.2590673575129534,0.12738853503184713,0.38809831824062097,0.48367593712212814,0.49079754601227,0.62266500622665,0.37831021437578816,0.12738853503184713,0.7343941248470013,0.39215686274509803,0.5025125628140703,0.12224938875305623,0.24390243902439024,0.27359781121751026,0.38510911424903727,0.37267080745341613,0.37174721189591076,0.7672634271099744,0.48134777376654636,0.6443298969072164,0.517464424320828,0.36496350364963503,0.37220843672456577,0.12674271229404308,0.12547051442910914,0.37688442211055273,0.49627791563275436
29,BG,2017,0.18018018018018017,0.19193857965451055,0.39447731755424065,0.5415162454873645,0.41067761806981523,0.3766478342749529,0.0,0.36101083032490977,0.3710575139146568,0.3629764065335753,0.6097560975609756,0.5376344086021506,0.0,0.0,0.39370078740157477,0.1953125,0.19193857965451055,1.1342155009451798,0.4008016032064128,0.1893939393939394,0.7751937984496124,0.3597122302158274,0.39370078740157477,0.1841620626151013,0.847457627118644,0.35398230088495575,0.7677543186180422,0.408997955010225,0.5385996409335727,0.7648183556405354
30,BG,2018,0.0,0.0,0.0,0.0,0.5181347150259068,0.546448087431694,1.2195121951219512,0.5208333333333333,0.0,0.0,0.0,0.0,0.5102040816326531,0.5555555555555556,0.0,0.5649717514124294,0.0,0.0,0.5586592178770949,1.0050251256281406,0.0,0.5882352941176471,0.0,0.0,1.1235955056179776,0.0,0.0,0.5405405405405406,1.0204081632653061,0.0
31,BG,2019,0.0,0.0,0.411522633744856,0.43859649122807015,0.4464285714285714,0.0,0.0,0.0,0.40816326530612246,0.0,0.45454545454545453,0.43859649122807015,0.0,0.0,0.4291845493562232,0.0,0.4291845493562232,0.0,0.0,0.37593984962406013,0.0,0.4166666666666667,0.0,0.0,0.49504950495049505,0.43478260869565216,0.0,0.0,0.7874015748031495,0.0
32,BG,2020,0.49019607843137253,1.0752688172043012,0.8695652173913043,2.857142857142857,1.5151515151515151,0.0,0.45871559633027525,2.5773195876288657,0.0,1.5463917525773196,0.5102040816326531,0.9345794392523363,0.49019607843137253,0.0,1.0309278350515463,1.0810810810810811,1.7341040462427744,0.0,0.9389671361502347,0.45662100456621,1.0204081632653061,2.9585798816568047,0.4975124378109453,1.4492753623188406,1.0309278350515463,0.0,1.0582010582010581,1.9801980198019802,0.0,0.5025125628140703
33,CY,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,CY,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,CY,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,CY,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,CY,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,CY,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,CY,2016,0.0,0.24630541871921183,0.5063291139240507,0.0,0.0,0.0,0.0,0.26455026455026454,0.26041666666666663,0.4889975550122249,0.2688172043010753,0.2544529262086514,0.0,0.26246719160104987,0.2638522427440633,0.0,0.0,0.0,0.5524861878453038,0.0,0.0,0.2597402597402597,0.0,0.0,0.24509803921568626,0.0,0.0,0.0,0.234192037470726,0.0
40,CY,2017,0.0,0.0,0.0,0.0,0.34602076124567477,0.38167938931297707,0.0,0.0,1.185770750988142,0.0,0.0,0.4,0.3952569169960474,0.0,0.38022813688212925,0.0,0.0,0.3597122302158274,0.0,0.0,0.4016064257028112,0.0,0.0,0.37453183520599254,0.0,0.0,0.0,0.0,0.0,0.0
41,CY,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2345679012345678,0.0,0.0,0.0,0.0,2.1052631578947367,1.1494252873563218,1.4084507042253522,0.0,0.0,0.0,0.0,1.2345679012345678,0.0,0.0,0.0,1.1904761904761905,0.0,0.0,1.1904761904761905,1.0869565217391304
42,CY,2019,0.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.0,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0
43,CY,2020,0.0,0.9803921568627451,2.857142857142857,1.0752688172043012,0.0,0.0,2.1052631578947367,0.0,1.0309278350515463,0.0,0.0,0.0,2.0202020202020203,0.0,0.0,0.0,0.9900990099009901,0.0,2.0618556701030926,0.0,1.2048192771084338,0.0,0.0,0.0,0.0,0.0,3.296703296703297,1.098901098901099,0.0,1.1235955056179776
44,CZ,2010,0.0,0.03551136363636364,0.03439972480220158,0.034891835310537335,0.0,0.0,0.034818941504178275,0.0,0.033681374200067365,0.0,0.035285815102328866,0.0,0.03582945180938731,0.0349283967865875,0.0,0.03529827038475115,0.03418803418803419,0.0,0.03602305475504323,0.03372681281618887,0.034806822137138885,0.0,0.03475842891901286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,CZ,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,CZ,2012,0.04655493482309125,0.2233139794551139,0.09157509157509157,0.14077897700610043,0.0,0.046189376443418015,0.04604051565377532,0.09592326139088729,0.09037505648441031,0.04666355576294914,0.0942951438000943,0.0946073793755913,0.09606147934678194,0.0,0.046620046620046623,0.09350163627863488,0.047370914258645196,0.18256503879507074,0.09216589861751152,0.09191176470588235,0.0962000962000962,0.04748338081671415,0.1399906672888474,0.09492168960607499,0.04677268475210477,0.0,0.0,0.04679457182966776,0.0,0.09149130832570906
47,CZ,2013,0.04782400765184123,0.04692632566870014,0.14749262536873156,0.04786979415988511,0.0948316737790422,0.09861932938856016,0.09376465072667604,0.048426150121065374,0.046838407494145196,0.047709923664122134,0.04692632566870014,0.09601536245799328,0.04873294346978557,0.0475511174512601,0.1381851681252879,0.04714757190004715,0.047103155911446065,0.048192771084337345,0.09280742459396751,0.09514747859181732,0.09514747859181732,0.19221528111484865,0.1413094677343382,0.04728132387706856,0.0,0.0,0.046992481203007516,0.04746084480303749,0.04653327128897162,0.04904364884747425
48,CZ,2014,0.06887052341597796,0.13518080432578572,0.10377032168799724,0.034722222222222224,0.13477088948787064,0.03455425017277125,0.1028101439342015,0.1343183344526528,0.10504201680672269,0.06738544474393532,0.06863417982155114,0.06814310051107325,0.14010507880910683,0.13404825737265416,0.10298661174047373,0.10391409767925182,0.09953550099535502,0.0693721817551162,0.0690846286701209,0.033715441672285906,0.06759040216289286,0.0,0.06918021445866482,0.1357312521208008,0.10291595197255575,0.0689893066574681,0.035248501938667604,0.0,0.06875214850464077,0.0
49,CZ,2015,0.0,0.18484288354898337,0.06422607578676942,0.18501387604070307,0.1257071024512885,0.19102196752626552,0.15713387806411064,0.15552099533437014,0.12547051442910914,0.09027986758952752,0.15479876160990713,0.282574568288854,0.21525215252152521,0.15257857796765334,0.1235712079085573,0.03069367710251688,0.12285012285012285,0.09398496240601503,0.1837109614206981,0.15304560759106214,0.06341154090044387,0.030998140111593304,0.09386733416770963,0.06207324643078833,0.16061676839061997,0.09107468123861566,0.06134969325153375,0.2521273242987709,0.15360983102918588,0.06209251785159888
50,CZ,2016,0.4149377593360996,0.2380952380952381,0.23573785950023576,0.23540489642184556,0.2295684113865932,0.33333333333333337,0.2768804799261652,0.045599635202918376,0.3225806451612903,0.27972027972027974,0.32213529682466635,0.18458698661744347,0.3283302063789869,0.4775549188156638,0.13979496738117428,0.1371742112482853,0.37174721189591076,0.14058106841611998,0.3184713375796179,0.22789425706472194,0.18656716417910446,0.4217432052483599,0.22727272727272727,0.31659882406151063,0.2380952380952381,0.3349282296650718,0.36968576709796674,0.23946360153256704,0.2370791844476055,0.09407337723424271
51,CZ,2017,0.08849557522123894,0.04423800044238001,0.15151515151515152,0.06747638326585695,0.15611061552185548,0.06712911165808906,0.043802014892685065,0.0222667557336896,0.09070294784580499,0.06705409029950828,0.0898876404494382,0.0905592030790129,0.11163206072784104,0.06717420510523958,0.06524575902566333,0.2181976871045167,0.02193944712593243,0.1331853496115427,0.13245033112582782,0.11178180192264699,0.1343183344526528,0.04521817770743839,0.27192386131883073,0.06740058413839586,0.13357079252003562,0.04425757911042266,0.0444247001332741,0.08970621215519176,0.1359927470534905,0.0653452406883032
52,CZ,2018,0.19243104554201412,0.06548788474132286,0.18975332068311196,0.12531328320802004,0.0,0.0,0.06345177664974619,0.20107238605898123,0.06369426751592357,0.12698412698412698,0.1918158567774936,0.0,0.12626262626262627,0.06640106241699867,0.25380710659898476,0.1287001287001287,0.12539184952978058,0.06293266205160479,0.0,0.13227513227513227,0.12254901960784313,0.24922118380062305,0.12698412698412698,0.18856065367693275,0.06447453255963895,0.24301336573511542,0.06305170239596469,0.0655307994757536,0.06230529595015576,0.13183915622940012
53,CZ,2019,0.2416918429003021,0.32573289902280134,0.29779630732578916,0.30978934324659235,0.340522133938706,0.23923444976076555,0.28785261945883706,0.17657445556209533,0.18633540372670807,0.06138735420503376,0.24024024024024024,0.3198976327575176,0.12468827930174563,0.19047619047619047,0.12539184952978058,0.186219739292365,0.1913265306122449,0.2408187838651415,0.23837902264600713,0.06188118811881188,0.43370508054522927,0.4487179487179487,0.1266624445851805,0.06097560975609756,0.24706609017912293,0.4169148302561048,0.2352941176470588,0.3054367745876604,0.19392372333548805,0.06426735218508997
54,CZ,2020,1.1666666666666667,0.903954802259887,1.43184421534937,1.1789924973204717,1.0291595197255576,1.04052573932092,0.8988764044943821,1.1655011655011656,1.2607449856733524,1.2195121951219512,1.1673151750972763,1.7960602549246814,1.447661469933185,1.2813370473537604,1.0173548773189707,0.9569377990430622,1.1040092969203952,1.146288209606987,1.3036393264530146,0.8296460176991152,1.005586592178771,0.8259587020648967,0.974770642201835,1.3333333333333335,0.9615384615384616,1.212471131639723,0.9392265193370166,1.252723311546841,0.9497206703910615,1.4941892639734367
55,DE,2010,0.010619093129446746,0.010563008344776593,0.010554089709762533,0.0,0.0,0.0,0.0,0.010557432432432432,0.0,0.0,0.010557432432432432,0.0,0.0,0.0,0.0,0.010702054794520547,0.0,0.0,0.0,0.0,0.010619093129446746,0.0,0.0,0.0,0.0,0.0,0.01060108131029365,0.0,0.010443864229765013,0.010472300764477957
56,DE,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,DE,2012,0.02789400278940028,0.018700327255726977,0.009182736455463728,0.04618510992056161,0.009249838127832763,0.018554596901382316,0.01864454181038501,0.018532246108228317,0.009388789784996713,0.009203018590097553,0.009259259259259259,0.036707350646967056,0.018784634169249553,0.03724048040219719,0.027657416797271135,0.03675457134981163,0.02779064381658175,0.018759966232060783,0.009428625306430322,0.009171787581399615,0.009310120100549298,0.009346667912889055,0.01850309926912758,0.018518518518518517,0.00933184023889511,0.027619222979193517,0.02774181616423155,0.02770083102493075,0.02770083102493075,0.009445546424860677
58,DE,2013,0.04382761139517896,0.0726427429899753,0.036783638637534026,0.04428044280442805,0.036854131348124125,0.051334702258726904,0.04396248534583822,0.03654703603537753,0.043981820847383085,0.04386285547189122,0.021963540522732264,0.057820179242555655,0.06608899985313556,0.058603765291920004,0.06590027092333602,0.05151225255721539,0.04452359750667854,0.014565581530842621,0.02222716159146477,0.0804328751096812,0.05107624954396205,0.030014256771966685,0.022084805653710248,0.02962304673035622,0.06679530948493394,0.00740905386382159,0.0668399554400297,0.0806924882629108,0.02210596124088129,0.066006600660066
59,DE,2014,0.16464131713053706,0.24601222125228156,0.14214641080312723,0.1596169193934557,0.1665873393622085,0.1590330788804071,0.11038397855396988,0.17588743204349216,0.11031439602868175,0.1974879532348527,0.14274385408406026,0.11075073174590619,0.14928891333385716,0.19172391755871546,0.19987208186760475,0.14210152364411463,0.15922299180001592,0.15121368881814565,0.12792836011833372,0.09554900867903496,0.1823515420597796,0.1763668430335097,0.13688702794105806,0.14433485686793363,0.1710863986313088,0.11098779134295228,0.118699058320804,0.15310233682514102,0.13565272901372485,0.1614074731660076
60,DE,2015,0.4236942882750754,0.3964722064891982,0.48792388387411567,0.43015988961934915,0.44081109241003447,0.3402738394231548,0.4011875150445318,0.4449118265652807,0.36284470246734396,0.3964080576005178,0.3704313467237405,0.37174721189591076,0.39775955840571475,0.43328973185088293,0.36600244001626675,0.38631790744466804,0.43956043956043955,0.4447974583002383,0.3734675651538524,0.2763553604811835,0.36299104622085987,0.3557855583407455,0.3754489063010121,0.4510309278350515,0.4037141703673799,0.4517950786607503,0.40666937779585194,0.43015988961934915,0.33977833508615807,0.3718073068218558
61,DE,2016,0.7542325282837198,0.6665041046899131,0.8786917256529168,0.6892637041842361,0.7738046754093019,0.7628631715630579,0.8555365436323638,0.6609172241476586,0.7208812570873158,0.8742107819329772,0.7394309596527889,0.7906413876563131,0.6959227116423776,0.7787411689145793,0.610813041683863,0.7983539094650206,0.6746322035275949,0.6558989915553005,0.806057645334636,0.8453909933344171,0.7384220242395055,0.77029108894835,0.8695652173913043,0.775632221055183,0.9120521172638436,0.8593687254035821,0.6169832765059262,0.8111146803726309,0.6994144437215355,0.8479459948958591
62,DE,2017,0.9267059814658803,1.1737089201877933,1.1466011466011465,1.4128728414442702,0.8156606851549755,1.0362694300518136,0.32388663967611336,0.41118421052631576,1.0594947025264874,0.7395234182415776,0.7911392405063291,0.8305647840531563,0.964630225080386,0.5559968228752978,0.8090614886731391,1.6353229762878168,0.889967637540453,0.41017227235438886,1.166407465007776,1.2195121951219512,0.8257638315441783,0.8935824532900082,0.7475083056478405,0.41186161449752884,0.7371007371007371,0.9401709401709402,0.2477291494632535,0.8312551953449709,0.6820119352088662,0.9917355371900827
63,DE,2018,1.140035906642729,1.0411434312069046,1.0794315904536345,1.0530672307550815,1.0393399279755664,1.110403203786293,1.0269752156647953,0.9808394160583942,1.1668717808468936,1.011292004897737,1.1474002800740841,1.0436215498695471,1.0532074955546435,1.070731817975591,1.106844364129207,1.1526986710062381,1.0358927760109042,1.0722169662567014,1.1862181373658713,1.0297119528237695,1.112326768781911,1.1535820553902496,1.1021772517842623,1.1797931945519975,1.1824014665444547,0.9960884199035749,1.0709872305368666,1.0901162790697674,1.1148018382854803,1.0599119734123776
64,DE,2019,1.181068171949631,1.320580880094766,1.3013013013013013,1.2601536772777169,1.1505687962282105,1.143705255805832,1.3363126533473537,1.2075272134326385,1.230151805967545,1.0622088720560707,1.231225986727209,1.2126783994396289,1.2392547017497928,1.1808440848458341,1.2692021532671014,1.3142806738996209,1.133468060803093,1.2659332984110354,1.121008038235933,1.2396694214876034,1.1360133855840782,1.1712262914080938,1.3018008244738555,1.2752437325905293,1.3294772737082918,1.2754327361068936,1.1247264770240701,1.215072158617362,1.2443635102323969,1.1725586279313966
65,DE,2020,7.936641317591697,7.459998324537153,7.2780991219674585,7.885545970965706,7.402478582716459,7.405391828533155,7.719680160756898,7.817207900903917,7.682394512575348,7.298239787446032,7.2847132965711685,7.558042425254719,7.560281312793034,7.456613800548036,7.503028783891047,7.78167836843865,7.383539718642069,7.5080473224363535,7.428784984635827,7.67930053202458,7.276750302676074,7.778332086139519,7.456685733233856,7.442931937172776,7.306871889246727,7.526657780739754,7.691022964509394,7.490558120016785,7.472967895461946,7.3364427076767935
66,DK,2010,0.774818401937046,0.632295719844358,0.8849557522123894,0.6644518272425249,0.6796116504854369,0.5,0.5602240896358543,0.7722007722007722,0.4552352048558422,0.68359375,0.688298918387414,0.25176233635448136,0.691699604743083,0.7204610951008645,0.5899705014749262,0.6292352371732818,0.5791505791505791,0.7267441860465116,0.5306319343945972,0.7451564828614009,0.6274131274131274,0.6329113924050633,1.1335633316904878,0.3889158969372873,0.6307617661329452,0.5384238864415075,0.588523786169691,0.4416094210009814,0.5394801373222168,0.6301502666020359
67,DK,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,DK,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,DK,2013,0.13003901170351106,0.12908777969018934,0.08525149190110827,0.13129102844638948,0.2136752136752137,0.131521262604121,0.17293558149589278,0.08695652173913043,0.12620950778291964,0.12760527435133986,0.17490161783996502,0.04357298474945533,0.12992637505413598,0.21258503401360546,0.21331058020477817,0.2646669607410675,0.0848536274925753,0.21767522855899,0.1289767841788478,0.21422450728363326,0.04242681374628765,0.0,0.17436791630340018,0.21505376344086022,0.08616975441619991,0.2568493150684931,0.12858979854264896,0.21385799828913601,0.043122035360069,0.1707941929974381
70,DK,2014,0.042283298097251586,0.0,0.04206983592763988,0.04201680672268908,0.0846740050804403,0.08396305625524769,0.0,0.043308791684711995,0.0,0.0,0.0425531914893617,0.1261564339781329,0.0836470096194061,0.04050222762251924,0.0,0.0429553264604811,0.0419639110365086,0.04182350480970305,0.04332755632582322,0.0846740050804403,0.13094718463553034,0.08361204013377926,0.04189359028068705,0.0,0.0,0.0423908435777872,0.04240882103477523,0.041631973355537054,0.0,0.0
